timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730490931763,305,HTTP Request-1,302,Found,Thread Group 1-49,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,305,0,0
1730490932068,46,HTTP Request-2,429,Too many requests,Thread Group 1-49,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=1ed4c28e64735adedc2f668b09dc15c6&wikiid=enwiki,46,0,0
1730490932115,441,HTTP Request,429,Too many requests,Thread Group 1-49,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=df584059b2c6365ace855284d3da4c56&wikiid=enwiki,91,0,45
1730490932115,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-49,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,91,0,45
1730490932207,303,HTTP Request-1,302,Found,Thread Group 1-49,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,303,0,0
1730490932510,46,HTTP Request-2,429,Too many requests,Thread Group 1-49,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=df584059b2c6365ace855284d3da4c56&wikiid=enwiki,46,0,0
1730490932026,637,HTTP Request,429,Too many requests,Thread Group 1-50,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=747a89a81b805a611c014c5d31071da4&wikiid=enwiki,87,0,43
1730490932026,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490932114,407,HTTP Request-1,302,Found,Thread Group 1-50,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,407,0,96
1730490932522,141,HTTP Request-2,429,Too many requests,Thread Group 1-50,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=747a89a81b805a611c014c5d31071da4&wikiid=enwiki,140,0,94
1730490932664,443,HTTP Request,429,Too many requests,Thread Group 1-50,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=687193c92b3179761b4264d3dadfe5f5&wikiid=enwiki,87,0,43
1730490932664,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490932751,309,HTTP Request-1,302,Found,Thread Group 1-50,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,309,0,0
1730490933060,47,HTTP Request-2,429,Too many requests,Thread Group 1-50,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=687193c92b3179761b4264d3dadfe5f5&wikiid=enwiki,47,0,0
1730490933108,458,HTTP Request,429,Too many requests,Thread Group 1-50,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=e7d46873ebc5d4faf15feec91b2f61bf&wikiid=enwiki,95,0,45
1730490933108,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,95,0,45
1730490933203,317,HTTP Request-1,302,Found,Thread Group 1-50,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,317,0,0
1730490933520,46,HTTP Request-2,429,Too many requests,Thread Group 1-50,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=e7d46873ebc5d4faf15feec91b2f61bf&wikiid=enwiki,46,0,0
1730490933025,656,HTTP Request,429,Too many requests,Thread Group 1-51,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=9692adf617aec7acf3b1a0b911cb5f95&wikiid=enwiki,91,0,44
1730490933025,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-51,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,91,0,44
1730490933116,418,HTTP Request-1,302,Found,Thread Group 1-51,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,418,0,98
1730490933534,147,HTTP Request-2,429,Too many requests,Thread Group 1-51,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=9692adf617aec7acf3b1a0b911cb5f95&wikiid=enwiki,147,0,98
1730490933682,449,HTTP Request,429,Too many requests,Thread Group 1-51,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=43f5060337ff029d964b633ecc6d4ff5&wikiid=enwiki,90,0,45
1730490933682,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-51,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,90,0,45
1730490933772,311,HTTP Request-1,302,Found,Thread Group 1-51,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,311,0,0
1730490934084,47,HTTP Request-2,429,Too many requests,Thread Group 1-51,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=43f5060337ff029d964b633ecc6d4ff5&wikiid=enwiki,47,0,0
1730490934132,339,HTTP Request,429,Too many requests,Thread Group 1-51,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=d26ba4fb2c14c4a078768806447fe94d&wikiid=enwiki,91,0,46
1730490934132,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-51,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,91,0,46
1730490934223,200,HTTP Request-1,302,Found,Thread Group 1-51,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,200,0,0
1730490934424,47,HTTP Request-2,429,Too many requests,Thread Group 1-51,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=d26ba4fb2c14c4a078768806447fe94d&wikiid=enwiki,47,0,0
1730490934027,648,HTTP Request,429,Too many requests,Thread Group 1-52,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=0b4e9be07d089a6d2049ad74fd28441d&wikiid=enwiki,87,0,43
1730490934027,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-52,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490934115,418,HTTP Request-1,302,Found,Thread Group 1-52,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,418,0,97
1730490934534,141,HTTP Request-2,429,Too many requests,Thread Group 1-52,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=0b4e9be07d089a6d2049ad74fd28441d&wikiid=enwiki,141,0,95
1730490934676,439,HTTP Request,429,Too many requests,Thread Group 1-52,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=72a3a64c29647978bd87fbcad28573b1&wikiid=enwiki,88,0,44
1730490934676,88,HTTP Request-0,301,Moved Permanently,Thread Group 1-52,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,88,0,44
1730490934764,305,HTTP Request-1,302,Found,Thread Group 1-52,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,305,0,0
1730490935070,45,HTTP Request-2,429,Too many requests,Thread Group 1-52,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=72a3a64c29647978bd87fbcad28573b1&wikiid=enwiki,45,0,0
1730490935117,446,HTTP Request,429,Too many requests,Thread Group 1-52,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=fc7c1d46cc98eac38872f10773ab02d6&wikiid=enwiki,87,0,43
1730490935117,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-52,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490935204,314,HTTP Request-1,302,Found,Thread Group 1-52,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,314,0,0
1730490935518,45,HTTP Request-2,429,Too many requests,Thread Group 1-52,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=fc7c1d46cc98eac38872f10773ab02d6&wikiid=enwiki,45,0,0
1730490935025,646,HTTP Request,429,Too many requests,Thread Group 1-53,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=7a3e327e4c8792a12a36dfe55f964c3a&wikiid=enwiki,90,0,46
1730490935025,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-53,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,90,0,46
1730490935116,408,HTTP Request-1,302,Found,Thread Group 1-53,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,408,0,95
1730490935525,146,HTTP Request-2,429,Too many requests,Thread Group 1-53,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=7a3e327e4c8792a12a36dfe55f964c3a&wikiid=enwiki,146,0,97
1730490935672,449,HTTP Request,429,Too many requests,Thread Group 1-53,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=c8fed8064460774fe89de02ab63d3e39&wikiid=enwiki,92,0,46
1730490935672,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-53,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,92,0,46
1730490935764,310,HTTP Request-1,302,Found,Thread Group 1-53,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,310,0,0
1730490936074,47,HTTP Request-2,429,Too many requests,Thread Group 1-53,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=c8fed8064460774fe89de02ab63d3e39&wikiid=enwiki,47,0,0
1730490936025,646,HTTP Request,429,Too many requests,Thread Group 1-54,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=e58127de7e20d8b674e467b5170a9b60&wikiid=enwiki,91,0,45
1730490936025,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-54,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,91,0,45
1730490936116,403,HTTP Request-1,302,Found,Thread Group 1-54,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,403,0,98
1730490936520,151,HTTP Request-2,429,Too many requests,Thread Group 1-54,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=e58127de7e20d8b674e467b5170a9b60&wikiid=enwiki,151,0,95
1730490936122,627,HTTP Request,429,Too many requests,Thread Group 1-53,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=cc95765b63ed6953d908c29a88f86754&wikiid=enwiki,90,0,43
1730490936122,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-53,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,90,0,43
1730490936212,490,HTTP Request-1,302,Found,Thread Group 1-53,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,490,0,0
1730490936702,47,HTTP Request-2,429,Too many requests,Thread Group 1-53,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=cc95765b63ed6953d908c29a88f86754&wikiid=enwiki,47,0,0
1730490936672,447,HTTP Request,429,Too many requests,Thread Group 1-54,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=f41dd37a9f7b1b8eae19da16611c9dde&wikiid=enwiki,88,0,44
1730490936672,88,HTTP Request-0,301,Moved Permanently,Thread Group 1-54,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,88,0,44
1730490936761,313,HTTP Request-1,302,Found,Thread Group 1-54,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,313,0,0
1730490937074,45,HTTP Request-2,429,Too many requests,Thread Group 1-54,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=f41dd37a9f7b1b8eae19da16611c9dde&wikiid=enwiki,45,0,0
1730490937121,492,HTTP Request,429,Too many requests,Thread Group 1-54,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=fe13375a9c0cf9b9d50c7481aff58164&wikiid=enwiki,138,0,43
1730490937121,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-54,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,138,0,43
1730490937260,308,HTTP Request-1,302,Found,Thread Group 1-54,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,308,0,0
1730490937568,45,HTTP Request-2,429,Too many requests,Thread Group 1-54,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=fe13375a9c0cf9b9d50c7481aff58164&wikiid=enwiki,45,0,0
1730490937027,704,HTTP Request,429,Too many requests,Thread Group 1-55,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=84b18028162ba3437fd0d231678403d8&wikiid=enwiki,87,0,43
1730490937027,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-55,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490937115,471,HTTP Request-1,302,Found,Thread Group 1-55,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,471,0,147
1730490937587,144,HTTP Request-2,429,Too many requests,Thread Group 1-55,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=84b18028162ba3437fd0d231678403d8&wikiid=enwiki,144,0,96
1730490937732,446,HTTP Request,429,Too many requests,Thread Group 1-55,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=1ded451dee3f0f157ab8840678dccc27&wikiid=enwiki,87,0,43
1730490937732,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-55,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490937819,311,HTTP Request-1,302,Found,Thread Group 1-55,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,311,0,0
1730490938130,48,HTTP Request-2,429,Too many requests,Thread Group 1-55,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=1ded451dee3f0f157ab8840678dccc27&wikiid=enwiki,48,0,0
1730490938179,448,HTTP Request,429,Too many requests,Thread Group 1-55,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=90a2ca022445a78359abfd169bd18946&wikiid=enwiki,90,0,45
1730490938179,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-55,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,90,0,45
1730490938270,311,HTTP Request-1,302,Found,Thread Group 1-55,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,311,0,0
1730490938581,46,HTTP Request-2,429,Too many requests,Thread Group 1-55,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=90a2ca022445a78359abfd169bd18946&wikiid=enwiki,46,0,0
1730490938027,648,HTTP Request,429,Too many requests,Thread Group 1-56,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=db0bab15ed926976faaa474f2b335ab9&wikiid=enwiki,98,0,53
1730490938027,98,HTTP Request-0,301,Moved Permanently,Thread Group 1-56,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,98,0,53
1730490938126,404,HTTP Request-1,302,Found,Thread Group 1-56,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,404,0,94
1730490938530,145,HTTP Request-2,429,Too many requests,Thread Group 1-56,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=db0bab15ed926976faaa474f2b335ab9&wikiid=enwiki,145,0,98
1730490938677,575,HTTP Request,429,Too many requests,Thread Group 1-56,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=854d72ab32159b2ff102e6dc1530913a&wikiid=enwiki,219,0,136
1730490938677,219,HTTP Request-0,301,Moved Permanently,Thread Group 1-56,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,219,0,136
1730490938897,307,HTTP Request-1,302,Found,Thread Group 1-56,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,307,0,0
1730490939205,47,HTTP Request-2,429,Too many requests,Thread Group 1-56,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=854d72ab32159b2ff102e6dc1530913a&wikiid=enwiki,47,0,0
1730490939025,638,HTTP Request,429,Too many requests,Thread Group 1-57,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=52088df29b6a11c2c4d2e849ae25ce94&wikiid=enwiki,90,0,45
1730490939025,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-57,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,90,0,45
1730490939116,406,HTTP Request-1,302,Found,Thread Group 1-57,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,406,0,94
1730490939523,140,HTTP Request-2,429,Too many requests,Thread Group 1-57,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=52088df29b6a11c2c4d2e849ae25ce94&wikiid=enwiki,140,0,93
1730490939253,440,HTTP Request,429,Too many requests,Thread Group 1-56,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=2472d7b3667802d8aea5c4cbfdf700eb&wikiid=enwiki,188,0,103
1730490939253,188,HTTP Request-0,301,Moved Permanently,Thread Group 1-56,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,188,0,103
1730490939441,203,HTTP Request-1,302,Found,Thread Group 1-56,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,203,0,0
1730490939644,49,HTTP Request-2,429,Too many requests,Thread Group 1-56,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=2472d7b3667802d8aea5c4cbfdf700eb&wikiid=enwiki,48,0,0
1730490939664,545,HTTP Request,429,Too many requests,Thread Group 1-57,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=14587fb7c54ed030063104c208a119b7&wikiid=enwiki,191,0,45
1730490939664,191,HTTP Request-0,301,Moved Permanently,Thread Group 1-57,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,191,0,45
1730490939855,308,HTTP Request-1,302,Found,Thread Group 1-57,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,308,0,0
1730490940163,46,HTTP Request-2,429,Too many requests,Thread Group 1-57,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=14587fb7c54ed030063104c208a119b7&wikiid=enwiki,46,0,0
1730490940210,451,HTTP Request,429,Too many requests,Thread Group 1-57,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=ba6573a1ff2f77957195dc63dde181cb&wikiid=enwiki,92,0,48
1730490940210,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-57,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,92,0,48
1730490940303,312,HTTP Request-1,302,Found,Thread Group 1-57,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,312,0,0
1730490940615,46,HTTP Request-2,429,Too many requests,Thread Group 1-57,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=ba6573a1ff2f77957195dc63dde181cb&wikiid=enwiki,46,0,0
1730490940026,640,HTTP Request,429,Too many requests,Thread Group 1-58,text,false,Test failed: code expected to contain /200 /,4443,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=f725c4c13529fc4f2c2514fdef832f06&wikiid=enwiki,87,0,43
1730490940026,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-58,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490940113,407,HTTP Request-1,302,Found,Thread Group 1-58,text,true,,1583,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,407,0,94
1730490940521,145,HTTP Request-2,429,Too many requests,Thread Group 1-58,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=f725c4c13529fc4f2c2514fdef832f06&wikiid=enwiki,145,0,97
1730490940667,624,HTTP Request,429,Too many requests,Thread Group 1-58,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=582e39191dbb5756213525d73678336f&wikiid=enwiki,90,0,45
1730490940667,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-58,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,90,0,45
1730490940757,487,HTTP Request-1,302,Found,Thread Group 1-58,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,487,0,0
1730490941244,47,HTTP Request-2,429,Too many requests,Thread Group 1-58,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=582e39191dbb5756213525d73678336f&wikiid=enwiki,47,0,0
1730490941027,525,HTTP Request,429,Too many requests,Thread Group 1-59,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=e01fc56a727ea30e8a25744d2570f200&wikiid=enwiki,88,0,44
1730490941027,88,HTTP Request-0,301,Moved Permanently,Thread Group 1-59,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,88,0,44
1730490941116,294,HTTP Request-1,302,Found,Thread Group 1-59,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,294,0,96
1730490941411,141,HTTP Request-2,429,Too many requests,Thread Group 1-59,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=e01fc56a727ea30e8a25744d2570f200&wikiid=enwiki,141,0,95
1730490941292,443,HTTP Request,429,Too many requests,Thread Group 1-58,text,false,Test failed: code expected to contain /200 /,4443,549,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=8da03f32c016ff91810f485ed0100afb&wikiid=enwiki,91,0,45
1730490941292,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-58,,true,,207,154,2,2,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,91,0,45
1730490941384,304,HTTP Request-1,302,Found,Thread Group 1-58,text,true,,1583,154,2,2,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,304,0,0
1730490941688,47,HTTP Request-2,429,Too many requests,Thread Group 1-58,text,false,,2653,241,2,2,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=8da03f32c016ff91810f485ed0100afb&wikiid=enwiki,47,0,0
1730490941553,443,HTTP Request,429,Too many requests,Thread Group 1-59,text,false,Test failed: code expected to contain /200 /,4445,549,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=c087917f1aaf92f6447a943cda657afe&wikiid=enwiki,87,0,43
1730490941553,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-59,,true,,207,154,1,1,http://en.wikipedia.org/w/index.php?title=Special:UserLogin,87,0,43
1730490941640,309,HTTP Request-1,302,Found,Thread Group 1-59,text,true,,1585,154,1,1,https://en.wikipedia.org/w/index.php?title=Special:UserLogin,309,0,0
1730490941949,47,HTTP Request-2,429,Too many requests,Thread Group 1-59,text,false,,2653,241,1,1,https://login.wikimedia.org/wiki/Special:CentralAutoLogin/checkLoggedIn?type=redirect&returnUrlToken=c087917f1aaf92f6447a943cda657afe&wikiid=enwiki,47,0,0
